Арбузинський район   (центр - смт Арбузинка)
408 с Краснівка
409 с Федорівка
410 с Шевченко
Кумарівська сільська рада
411 с Кумарі
Нововасилівська сільська рада
412 с Нововасилівка
413 с Гражданівка
Новопавлівська сільська рада
414 с Новопавлівка
415 с Біляєве
416 с Ковалівка
417 с Острогірське
Покровська сільська рада
418 с Покровське
419 с Йосипівка
420 с Капітанка
421 с Тарасівка
422 с Филимонівка
423 с Юр'ївка
Сирівська сільська рада
424 с Сирове
425 с Болгарка
Доманівський район   (центр - смт Доманівка)
Акмечетська сільська рада
426 с Акмечетські Ставки
427 с Птиче
428 с Цвіткове
Богданівська сільська рада
429 с Богданівка
430 с Бузькі Пороги
431 с Виноградний Сад
432 с Калинівка
433 с Київ
434 с Мар'ївка
435 с Петрівка
Володимирівська сільська рада
436 с Володимирівка
437 с Копи
438 с Новоселівка
439 с Олександрівка
440 с Шевченко
441 с Широкі Криниці
Зеленоярська сільська рада
442 с Зелений Яр
443 с Богданівське
444 с Вікторівка
445 с Зелений Гай
446 с Коштове
447 с Новолікарське
Козубівська сільська рада
448 с Козубівка
449 с Горянка
450 с Новокантакузівка
Маринівська сільська рада
451 с Маринівка
452 с Антонівка
453 с Воля
454 с Довжанка
455 с Довженки
Прибузька сільська рада
456 с Прибужжя
457 с Анетівка
458 с Щуцьке
Щасливська сільська рада
459 с Щасливка
460 с Володимирівка
461 с Кузнецове
462 с Трудолюбівка
"
Об’єднані  територіальні громади
Доманівська селищна територіальна громада "
 Доманівська селищна рада
463 смт Доманівка
464 с Забари
465 с Зброшкове
466 с Казаринське
467 с Чорталка
 Фрунзенська сільська рада
468 с Петропавлівка
469 с Олександродар
470 с Сила
 Царедарівська сільська рада
471 с Царедарівка
472 с Копані
Мостівська сільська територіальна громада 
 Мостівська сільська рада
473 с Мостове
474 с Веселе
475 с Дворянка
476 с Миколаївка
477 с Першотравнівка
478 с Червона Поляна
479 с Чернігівка
480 с Шевченко
 Олександрівська сільська рада
481 с Олександрівка
482 с Грибоносове
483 с Івано-Федорівка
 Сухобалківська сільська рада
484 с Суха Балка
485 с Іванівка
486 с Ізбашівка
487 с Лідіївка
Єланецький район   (центр - смт Єланець)
Єланецька селищна рада
488 смт Єланець
489 с Братолюбівка
490 с Велідарівка
Великосербулівська сільська рада
491 с Великосербулівка
492 с Григорівка
493 с Нововолодимирівка
Водяно-Лоринська сільська рада
494 с Водяно-Лорине
495 с Семенівка
Возсіятська сільська рада
496 с Возсіятське
497 с Ковалівка
Калинівська сільська рада
498 с Калинівка
499 с Водяне
500 с Новоолександрівка
501 с Уральське
Куйбишевська сільська рада
502 с Велика Солона
Малодворянська сільська рада
503 с Малодворянка
504 с Приют
Маложенівська сільська рада
505 с Маложенівка
506 с Богодарівка
507 с Веселий Поділ
508 с Кам'янка
Малоукраїнська сільська рада
509 с Малоукраїнка
510 с Дружелюбівка
Нововасилівська сільська рада
511 с Нововасилівка
512 с Іванівка
513 с Федоро-Михайлівка
Ольгопільська сільська рада
514 с Ольгопіль
Ясногородська сільська рада
515 с Ясногородка
516 с Бугорок
517 с Гражданка
518 с Крутоярка
519 с Михайлівка
520 с Новоявленка
521 с Півні
Казанківський район   (центр - смт Казанка)
Казанківська селищна рада
522 смт Казанка
523 с Лазарівка
Великоолександрівська сільська рада
524 с Великоолександрівка
525 с Андріївка
526 с-ще Добровільське
527 с Романівка
Веселобалківська сільська рада
528 с Весела Балка
529 с-ще Казанка
530 с Любомирівка
531 с Новоолександрівка
532 с Пищевиця
Володимирівська сільська рада
533 с Володимирівка
534 с-ще Лісове
535 с Новосілля
Дмитрівська сільська рада
536 с Дмитрівка
537 с Нововасилівка
538 с Сергіївка
Дмитро-Білівська сільська рада
539 с Дмитро-Білівка
540 с Білівка
541 с Нова Висунь
542 с Новоданилівка
543 с Новоукраїнка
Каширівська сільська рада
544 с Каширівка
545 с Великофедорівка
546 с-ще Висунь
547 с Малофедорівка
548 с Неудачне
549 с Новоскелюватка
550 с Слобідка
Лагодівська сільська рада
551 с Лагодівка
552 с Бурячки
553 с Мар'янівка
554 с Петрово-Висунське
555 с Червона Новоселівка
Миколаївська сільська рада
556 с Миколаївка
Миколо-Гулаківська сільська рада
557 с Миколо-Гулак
558 с Вербове
559 с Тарасівка
560 с Тернове
561 с Утішне
Михайлівська сільська рада
562 с Михайлівка
563 с Козлівка
564 с Кротівка
565 с Нововолодимирівка
Новоданилівська сільська рада
566 с-ще Новоданилівка
567 с-ще Гранітне
Новолазарівська сільська рада
568 с Новолазарівка
569 с-ще Копані
570 с Покровка
Новофедорівська сільська рада
571 с Новофедорівка
572 с Нове
573 с Новогригорівка
